iso3,year,corr_d01,corr_d02,corr_d03,corr_d04,corr_d05,corr_d06,corr_d07,corr_analysis_d01,corr_analysis_d02,corr_analysis_d03,corr_analysis_d05,corr_analysis_d07,lat,lon,income_group_2020,gdp_pc_2011_2020
-99,2004.0,0.5564810653920197,0.5398421437884929,0.5117138994949189,0.4751674558568548,0.45136804205428893,0.3681524353168531,0.31338079422201165,0.88014538194564,0.8511474178706,0.8251385593108109,0.7418273461759521,0.5790791594261094,34.74256002664198,-14.723046419415253,,
-99,2005.0,0.6120539216934265,0.5977813093502129,0.5949912063865411,0.5572093814349922,0.511613937302216,0.4433936873475496,0.40398674249991734,0.8419475401765729,0.8161096591604468,0.7954556417847071,0.6995360988209114,0.567483443381784,34.74256002664198,-14.723046419415253,,
-99,2007.0,0.7164557313845602,0.6839516190939838,0.6724182951941828,0.6561308417408592,0.6114580113851739,0.5702472902712651,0.514638905265442,0.9338263924998531,0.9000628242214069,0.8666059080579507,0.784413942608538,0.6497188010316816,34.74256002664198,-14.723046419415253,,
-99,2008.0,0.697941451528531,0.6838298694791886,0.6583037114196106,0.6436144469458733,0.5919359647789885,0.5279448309086163,0.5075774051462035,0.93299098565489,0.9120812583610984,0.8784746316992291,0.7861066649216615,0.6665212493092383,34.74256002664198,-14.723046419415253,,
-99,2009.0,0.7121439172832666,0.7029538543989581,0.6901956327514697,0.6664322687644192,0.6391906870737433,0.6038438794057546,0.5305943461594529,0.9488561566215187,0.927597334064586,0.910586849275798,0.8287792354815301,0.6843480436658487,34.74256002664198,-14.723046419415253,,
-99,2010.0,0.8089001027320317,0.7957436251278818,0.7751940536868069,0.7635370555176285,0.7211296949132262,0.686898573282496,0.6275949401808615,0.9637264382450387,0.943387442192271,0.920944463701369,0.8423863915342327,0.7120286115762082,34.74256002664198,-14.723046419415253,,
-99,2011.0,0.7234302023454744,0.6971861361611986,0.6886759898745756,0.6421745816870984,0.615846181269379,0.5749007231068679,0.49046934152255,0.9412219351968276,0.9086080837500337,0.8854881341390626,0.7943622913046663,0.6429503477574825,34.74256002664198,-14.723046419415253,,
-99,2012.0,0.7042043289627598,0.6919606792385639,0.6704415833525302,0.651725848105837,0.616800395236604,0.5940263953863525,0.5290581217225411,0.9580970269065021,0.9343894894154093,0.9011600052327495,0.8254804314561169,0.7003304472006578,34.74256002664198,-14.723046419415253,,
-99,2013.0,0.7514843435684838,0.7431726518439933,0.7218111933244542,0.6928644653068791,0.6319479700915189,0.5980517471587197,0.5361592413682047,0.9480728976601931,0.918917694260191,0.8851808066882497,0.7764557894920272,0.6444782210175125,34.74256002664198,-14.723046419415253,,
-99,2014.0,0.7129741467611524,0.699628691642137,0.6666802193401179,0.6294827134065414,0.6147975615209152,0.5470795148133871,0.48463577829227306,0.9482689250602614,0.9114763796285881,0.8731385545375707,0.8030327017197548,0.6284627326594576,34.74256002664198,-14.723046419415253,,
-99,2015.0,0.6818330611565331,0.6615370024002598,0.6501832161636578,0.6174639709529904,0.5868027467606695,0.5566421213970898,0.5133038389957787,0.9505636381571976,0.927602643138167,0.9045328884130385,0.8242596727370649,0.6880580876186241,34.74256002664198,-14.723046419415253,,
-99,2016.0,0.7342166369578254,0.7300984060691188,0.7062318331597579,0.6719725273423564,0.6421731853376946,0.6012102658059711,0.5437401167780954,0.9543851090244173,0.9291908925861132,0.8958132698072779,0.8088953269175932,0.6802944653776812,34.74256002664198,-14.723046419415253,,
-99,2017.0,0.6958134149050534,0.6868354537566853,0.6710157454548576,0.6401490896208487,0.6153070756461835,0.6044272554304136,0.5226045081710936,0.9501110808028905,0.9322984005369938,0.9020817294504272,0.8158712936550329,0.6251353086933227,34.74256002664198,-14.723046419415253,,
-99,2018.0,0.6855753998368501,0.6743440317593842,0.6574183194150683,0.6416029988016402,0.6115998590250529,0.5817803538567455,0.5237394488829794,0.9576285220725154,0.93506582464562,0.9129571268123367,0.8321669225542522,0.7179827448952407,34.74256002664198,-14.723046419415253,,
-99,2019.0,0.6818905503740135,0.6686318924329696,0.6528589138729387,0.6225452049565944,0.5855725106627121,0.5707359072887284,0.5062368148670925,0.949591231275618,0.9214882394633225,0.9006238850533209,0.8210640188090077,0.6820881780351514,34.74256002664198,-14.723046419415253,,
